id	traderID	SourceCode	ExtraInfo	SourceDetails
98892	24063	PM.B5	NULL	NULL
98893	22131	PM.B6	NULL	NULL
98894	29378	PM2	NULL	NULL
98895	35657	PM2	NULL	NULL
98896	45660	PM.B4	NULL	NULL
98897	45674	BBS5	NULL	NULL
98898	64308	PM.B7	+	NULL
98899	68000	PM.B5	NULL	NULL
98900	36972	PM.B5	NULL	NULL
98901	36127	PM.B5	NULL	NULL
98902	36256	PM.B5	NULL	NULL
98903	24063	PM.B6	NULL	NULL
98904	36972	PM.B6	NULL	NULL
98905	36127	PM.B6	NULL	NULL
98906	36256	PM.B6	NULL	NULL
98907	36127	PM.B7	NULL	NULL
98908	36256	PM.B7	NULL	NULL
98909	7259	PM.B6	NULL	NULL
98910	13099	PM.B6	NULL	NULL
98911	36243	PM.B6	NULL	NULL
98912	53613	PM.B6	NULL	NULL
98913	53614	PM.B6	NULL	NULL
98914	59896	PM.B6	NULL	NULL
98915	64094	PM.B6	NULL	NULL
98916	78515	PM.B6	NULL	NULL
98917	4114	PM.B6	NULL	NULL
98918	5346	PM.B6	NULL	NULL
98919	5350	PM.B6	NULL	NULL
98920	5808	PM.B6	NULL	NULL
98921	9406	PM.B6	NULL	NULL
98922	9407	PM.B6	NULL	NULL
98923	9422	PM.B6	NULL	NULL
98924	11627	PM.B6	NULL	NULL
98925	13181	PM.B6	NULL	NULL
98926	20837	PM.B6	NULL	NULL
98927	36128	PM.B6	NULL	NULL
98928	48159	PM.B6	NULL	NULL
98929	55561	PM.B6	NULL	NULL
98930	55586	PM.B6	NULL	NULL
98931	64643	PM.B6	NULL	NULL
98932	74047	PM.B6	NULL	NULL
98933	78536	PM.B6	NULL	NULL
98934	77617	PM.B7	NULL	NULL
98935	880	PM.B7	NULL	NULL
98936	3887	PM.B7	NULL	NULL
98937	3214	PM.B7	NULL	NULL
98938	8460	PM.B7	NULL	NULL
98939	9566	PM.B7	NULL	NULL
98940	13155	PM.B7	NULL	NULL
98941	22116	PM.B7	NULL	NULL
98942	24879	PM.B7	NULL	NULL
98943	28500	PM.B7	NULL	NULL
98944	29191	PM.B7	NULL	NULL
98945	30208	PM.B7	NULL	NULL
98946	32930	PM.B7	NULL	NULL
98947	33131	PM.B7	NULL	NULL
98948	33266	PM.B7	NULL	NULL
98949	35715	PM.B7	NULL	NULL
98950	52795	PM.B7	NULL	NULL
98951	62738	PM.B7	NULL	NULL
98952	63843	PM.B7	NULL	NULL
98953	64499	PM.B7	NULL	NULL
98954	66619	PM.B7	NULL	NULL
98955	69390	PM.B7	NULL	NULL
98956	69393	PM.B7	NULL	NULL
98957	69394	PM.B7	NULL	NULL
98958	69586	PM.B7	NULL	NULL
98959	70858	PM.B7	NULL	NULL
98960	71105	PM.B7	NULL	NULL
98961	71411	PM.B7	NULL	NULL
98962	73072	PM.B7	NULL	NULL
98963	15941	PM.B7	NULL	NULL
98964	59470	PM.B3	NULL	NULL
98965	59470	PM.B4	NULL	NULL
98966	23266	PM.B1	+	NULL
98967	1658	PM.B1	NULL	NULL
98968	45671	PM.B4	NULL	NULL
98969	19975	PM.B5	NULL	NULL
98970	19977	PM.B5	NULL	NULL
98971	1658	PM.B2	NULL	NULL
98972	1658	PM.B3	NULL	NULL
98973	19975	PM.B6	NULL	NULL
98974	19977	PM.B6	NULL	NULL
98975	19975	PM.B7	NULL	NULL
98976	19977	PM.B7	NULL	NULL
98977	77617	PM.B6	NULL	NULL
98978	880	PM.B6	NULL	NULL
98979	3887	PM.B6	NULL	NULL
98980	3214	PM.B6	NULL	NULL
98981	8460	PM.B6	NULL	NULL
98982	9566	PM.B6	NULL	NULL
98983	13155	PM.B6	NULL	NULL
98984	22116	PM.B6	NULL	NULL
98985	24879	PM.B6	NULL	NULL
98986	28500	PM.B6	NULL	NULL
98987	29191	PM.B6	NULL	NULL
98988	30208	PM.B6	NULL	NULL
98989	32930	PM.B6	NULL	NULL
98990	33131	PM.B6	NULL	NULL
98991	33266	PM.B6	NULL	NULL
98992	35715	PM.B6	NULL	NULL
98993	52795	PM.B6	NULL	NULL
98994	62738	PM.B6	NULL	NULL
98995	63843	PM.B6	NULL	NULL
98996	64499	PM.B6	NULL	NULL
98997	66619	PM.B6	NULL	NULL
98998	69390	PM.B6	NULL	NULL
98999	69393	PM.B6	NULL	NULL
99000	69394	PM.B6	NULL	NULL
99001	69586	PM.B6	NULL	NULL
99002	70858	PM.B6	NULL	NULL
99003	71105	PM.B6	NULL	NULL
99004	71411	PM.B6	NULL	NULL
99005	73072	PM.B6	NULL	NULL
99006	15941	PM.B6	NULL	NULL
99007	77617	PM.B7	NULL	NULL
99008	880	PM.B7	NULL	NULL
99009	3887	PM.B7	NULL	NULL
99010	3214	PM.B7	NULL	NULL
99011	8460	PM.B7	NULL	NULL
99012	9566	PM.B7	NULL	NULL
99013	13155	PM.B7	NULL	NULL
99014	22116	PM.B7	NULL	NULL
99015	24879	PM.B7	NULL	NULL
99016	28500	PM.B7	NULL	NULL
99017	29191	PM.B7	NULL	NULL
99018	30208	PM.B7	NULL	NULL
99019	32930	PM.B7	NULL	NULL
99020	33131	PM.B7	NULL	NULL
99021	33266	PM.B7	NULL	NULL
99022	35715	PM.B7	NULL	NULL
99023	52795	PM.B7	NULL	NULL
99024	62738	PM.B7	NULL	NULL
99025	63843	PM.B7	NULL	NULL
99026	64499	PM.B7	NULL	NULL
99027	66619	PM.B7	NULL	NULL
99028	69390	PM.B7	NULL	NULL
99029	69393	PM.B7	NULL	NULL
99030	69394	PM.B7	NULL	NULL
99031	69586	PM.B7	NULL	NULL
99032	70858	PM.B7	NULL	NULL
99033	71105	PM.B7	NULL	NULL
99034	71411	PM.B7	NULL	NULL
99035	30564	MCKENZIE3	NULL	NULL
99036	4114	PM.B7	NULL	NULL
99037	5346	PM.B7	NULL	NULL
99038	5350	PM.B7	NULL	NULL
99039	5808	PM.B7	NULL	NULL
99040	9406	PM.B7	NULL	NULL
99041	9407	PM.B7	NULL	NULL
99042	9422	PM.B7	NULL	NULL
99043	11627	PM.B7	NULL	NULL
99044	13181	PM.B7	NULL	NULL
99045	20837	PM.B7	NULL	NULL
99046	36128	PM.B7	NULL	NULL
99047	48159	PM.B7	NULL	NULL
99048	22131	PM.B7	NULL	NULL
99049	22131	PM.B6	NULL	NULL
99050	22131	PM.B7	NULL	NULL
99051	35657	BBS7	NULL	NULL
99052	35657	PM.B6	NULL	NULL
99053	35657	PM.B7	NULL	NULL
99054	45674	PM.B7	NULL	NULL
99055	68000	PM.B6	NULL	NULL
99056	55561	PM.B7	NULL	NULL
99057	55586	PM.B7	NULL	NULL
99058	64643	PM.B7	NULL	NULL
99059	74047	PM.B7	NULL	NULL
99060	78536	PM.B7	NULL	NULL
99061	73072	PM.B7	NULL	NULL
99062	15941	PM.B7	NULL	NULL
99063	764	PM.B7	NULL	NULL
99064	2074	PM.B7	NULL	NULL
99065	5679	PM.B7	NULL	NULL
99066	6484	PM.B7	NULL	NULL
99067	6491	PM.B7	NULL	NULL
99068	7516	PM.B7	NULL	NULL
99069	10606	PM.B7	NULL	NULL
99070	12701	PM.B7	NULL	NULL
99071	16212	PM.B7	NULL	NULL
99072	16215	PM.B7	NULL	NULL
99073	16233	PM.B7	NULL	NULL
99074	16234	PM.B7	NULL	NULL
99075	18428	PM.B7	NULL	NULL
99076	18911	PM.B7	NULL	NULL
99077	19835	PM.B7	NULL	NULL
99078	19898	PM.B7	NULL	NULL
99079	23742	PM.B7	NULL	NULL
99080	31030	PM.B7	NULL	NULL
99081	31647	PM.B7	NULL	NULL
99082	32575	PM.B7	NULL	NULL
99083	33813	PM.B7	NULL	NULL
99084	35222	PM.B7	NULL	NULL
99085	37793	PM.B7	NULL	NULL
99086	37975	PM.B7	NULL	NULL
99087	39674	PM.B7	NULL	NULL
99088	42061	PM.B7	NULL	NULL
99089	43922	PM.B7	NULL	NULL
99090	45877	PM.B7	NULL	NULL
99091	46366	PM.B7	NULL	NULL
99092	48566	PM.B7	NULL	NULL
99093	60295	PM.B7	NULL	NULL
99094	62704	PM.B7	NULL	NULL
99095	63634	PM.B7	NULL	NULL
99096	68192	PM.B7	NULL	NULL
99097	73527	PM.B7	NULL	NULL
99098	73666	PM.B7	NULL	NULL
99099	73948	PM.B7	NULL	NULL
99100	75303	PM.B7	NULL	NULL
99101	78434	PM.B7	NULL	NULL
99102	32770	PM.CB	NULL	NULL
99103	18198	PM.CB*	NULL	NULL
99104	38307	PM.CB*	NULL	NULL
99105	76142	PM2*	NULL	NULL
99106	32028	PM.B4	NULL	NULL
99107	43840	PM.B4	NULL	NULL
99108	55528	PM.B4	NULL	NULL
99109	40658	PM.B5	NULL	NULL
99110	59895	PM.B5	NULL	NULL
99111	2624	PM.B6	NULL	NULL
99112	7258	PM.B6	NULL	NULL
99113	12473	PM.B6	NULL	NULL
99114	13529	PM.B6	NULL	NULL
99115	21740	PM.B6	NULL	NULL
99116	33255	PM.B6	NULL	NULL
99117	33256	PM.B6	NULL	NULL
99118	38175	PM.B6	NULL	NULL
99119	38197	PM.B6	NULL	NULL
99120	55003	PM.B6	NULL	NULL
99121	55004	PM.B6	NULL	NULL
99122	60329	PM.B6	NULL	NULL
99123	78514	PM.B6	NULL	NULL
99124	33561	PM.DNB	NULL	NULL
99125	33582	PM.DNB	NULL	NULL
99126	33583	PM.DNB	NULL	NULL
99127	42891	PM.DNB	NULL	NULL
99128	1523	PM.JH	NULL	NULL
99129	44066	PM.B4	NULL	NULL
99130	68281	PM.B4	NULL	NULL
99131	70970	PM.B4	NULL	NULL
99132	71999	PM.B4	NULL	NULL
99133	76040	PM.B4	NULL	NULL
99134	56597	PM.B4	NULL	NULL
99135	44066	PM.B5	NULL	NULL
99136	68281	PM.B5	NULL	NULL
99137	70970	PM.B5	NULL	NULL
99138	71999	PM.B5	NULL	NULL
99139	76040	PM.B5	NULL	NULL
99140	56597	PM.B6	NULL	NULL
99141	7259	PM.B5	NULL	NULL
99142	13099	PM.B5	NULL	NULL
99143	36243	PM.B5	NULL	NULL
99144	53613	PM.B5	NULL	NULL
99145	53614	PM.B5	NULL	NULL
99146	59896	PM.B5	NULL	NULL
99147	64094	PM.B5	NULL	NULL
99148	78515	PM.B5	NULL	NULL
99149	7259	PM.B6	NULL	NULL
99150	13099	PM.B6	NULL	NULL
99151	36243	PM.B6	NULL	NULL
99152	53613	PM.B6	NULL	NULL
99153	53614	PM.B6	NULL	NULL
99154	59896	PM.B6	NULL	NULL
99155	64094	PM.B6	NULL	NULL
99156	78515	PM.B6	NULL	NULL
99157	4114	PM.B5	NULL	NULL
99158	5346	PM.B5	NULL	NULL
99159	5350	PM.B5	NULL	NULL
99160	5808	PM.B5	NULL	NULL
99161	9406	PM.B5	NULL	NULL
99162	9407	PM.B5	NULL	NULL
99163	9422	PM.B5	NULL	NULL
99164	11627	PM.B5	NULL	NULL
99165	13181	PM.B5	NULL	NULL
99166	20837	PM.B5	NULL	NULL
99167	36128	PM.B5	NULL	NULL
99168	48159	PM.B5	NULL	NULL
99169	55561	PM.B5	NULL	NULL
99170	55586	PM.B5	NULL	NULL
99171	64643	PM.B5	NULL	NULL
99172	74047	PM.B5	NULL	NULL
99173	78536	PM.B5	NULL	NULL
99174	4114	PM.B6	NULL	NULL
99175	5346	PM.B6	NULL	NULL
99176	5350	PM.B6	NULL	NULL
99177	5808	PM.B6	NULL	NULL
99178	9406	PM.B6	NULL	NULL
99179	9407	PM.B6	NULL	NULL
99180	9422	PM.B6	NULL	NULL
99181	11627	PM.B6	NULL	NULL
99182	13181	PM.B6	NULL	NULL
99183	20837	PM.B6	NULL	NULL
99184	36128	PM.B6	NULL	NULL
99185	48159	PM.B6	NULL	NULL
99186	55561	PM.B6	NULL	NULL
99187	55586	PM.B6	NULL	NULL
99188	64643	PM.B6	NULL	NULL
99189	74047	PM.B6	NULL	NULL
99190	78536	PM.B6	NULL	NULL
99191	4114	PM.B7	NULL	NULL
99192	5346	PM.B7	NULL	NULL
99193	5350	PM.B7	NULL	NULL
99194	5808	PM.B7	NULL	NULL
99195	9406	PM.B7	NULL	NULL
99196	9407	PM.B7	NULL	NULL
99197	9422	PM.B7	NULL	NULL
99198	11627	PM.B7	NULL	NULL
99199	13181	PM.B7	NULL	NULL
99200	20837	PM.B7	NULL	NULL
99201	36128	PM.B7	NULL	NULL
99202	48159	PM.B7	NULL	NULL
99203	55561	PM.B7	NULL	NULL
99204	55586	PM.B7	NULL	NULL
99205	64643	PM.B7	NULL	NULL
99206	29378	BBS7	NULL	NULL
99207	64308	PM.B7	+	NULL
99208	68000	PM.B7	NULL	NULL
99209	68000	PM.B5	NULL	NULL
99210	68000	PM.B6	NULL	NULL
99211	68000	PM.B7	NULL	NULL
99212	74047	PM.B7	NULL	NULL
99213	78536	PM.B7	NULL	NULL
99214	45639	PM.B1	NULL	NULL
99215	9790	PM.B2	NULL	NULL
99216	43300	PM.B2	NULL	NULL
99217	5345	PM.B2	NULL	NULL
99218	5902	PM.B2	NULL	NULL
99219	10180	PM.B2	NULL	NULL
99220	54454	PM.B2	NULL	NULL
99221	68340	PM.B3	NULL	NULL
99222	77619	PM.B3	NULL	NULL
99223	53402	PM.B3	NULL	NULL
99224	45639	PM.B2	NULL	NULL
99225	45639	PM.B3	NULL	NULL
99226	9790	PM.B3	NULL	NULL
99227	43300	PM.B4	NULL	NULL
99228	43300	PM.B5	NULL	NULL
99229	5345	PM.B3	NULL	NULL
99230	5902	PM.B3	NULL	NULL
99231	10180	PM.B3	NULL	NULL
99232	5345	PM.B4	NULL	NULL
99233	5902	PM.B4	NULL	NULL
99234	10180	PM.B4	NULL	NULL
99235	54454	PM.B3	NULL	NULL
99236	54454	PM.B4	NULL	NULL
99237	54454	PM.B5	NULL	NULL
99238	68340	PM.B4	NULL	NULL
99239	77619	PM.B4	NULL	NULL
99240	53402	PM.B4	NULL	NULL
99241	77619	PM.B5	NULL	NULL
99242	53402	PM.B5	NULL	NULL
99243	77619	PM.B6	NULL	NULL
99244	53402	PM.B6	NULL	NULL
99245	53402	PM.B7	NULL	NULL
99246	24063	PM.B4	NULL	NULL
99247	36972	PM.B4	NULL	NULL
99248	36127	PM.B4	NULL	NULL
99249	36256	PM.B4	NULL	NULL
99250	24063	PM.B5	NULL	NULL
99251	36972	PM.B5	NULL	NULL
99252	36127	PM.B5	NULL	NULL
99253	36256	PM.B5	NULL	NULL
99254	24063	PM.B6	NULL	NULL
99255	36972	PM.B6	NULL	NULL
99256	36127	PM.B6	NULL	NULL
99257	36256	PM.B6	NULL	NULL
99258	36127	PM.B7	NULL	NULL
99259	36256	PM.B7	NULL	NULL
99260	59470	PM.CB	NULL	NULL
99261	59470	PM.B3	NULL	NULL
99262	59470	PM.B4	NULL	NULL
99263	23266	PM.JH	+	NULL
99264	1658	PM.JH	NULL	NULL
99265	45671	PM.B4	NULL	NULL
99266	19975	PM.JH	NULL	NULL
99267	19977	PM.JH	NULL	NULL
99268	23266	PM.B1	+	NULL
99269	45671	PM.JH	NULL	NULL
99270	1658	PM.B1	NULL	NULL
99271	1658	PM.B2	NULL	NULL
99272	1658	PM.B3	NULL	NULL
99273	19975	PM.B5	NULL	NULL
99274	19977	PM.B5	NULL	NULL
99275	19975	PM.B6	NULL	NULL
99276	19977	PM.B6	NULL	NULL
99277	19975	PM.B7	NULL	NULL
99278	19977	PM.B7	NULL	NULL
99279	52679	TODD	NULL	NULL
99280	52679	PENDRED	NULL	NULL
99281	52679	MAXTED	NULL	NULL
99282	78967	ER	NULL	NULL
99283	78966	ER	NULL	NULL
99284	78973	JAL/QUA	NULL	NULL
99285	78974	ER	NULL	NULL
99286	46873	CHETHAM	NULL	NULL
99287	48211	CHETHAM	NULL	NULL
99288	66483	bhsus42	NULL	NULL
99289	66483	holden02	NULL	NULL
99290	69839	BL/Int	NULL	NULL
99291	78977	BL/APP	NULL	NULL
99292	78980	BL/APP	NULL	NULL
99293	78984	BL/APP	NULL	NULL
99294	78987	BL/APP	NULL	NULL
99295	78989	BL/APP	NULL	NULL
99296	78991	BL/APP	NULL	NULL
99297	78993	BL/APP	NULL	NULL
99298	78997	BL/APP	NULL	NULL
99299	78999	BL/APP	NULL	NULL
99300	79001	BL/APP	NULL	NULL
99301	79003	BL/APP	NULL	NULL
99302	79008	BL/APP	NULL	NULL
99303	79009	BL/APP	NULL	NULL
99304	79010	BL/APP	NULL	NULL
99305	79014	BL/APP	NULL	NULL
99306	79015	BL/APP	NULL	NULL
99307	79018	BL/APP	NULL	NULL
99308	79020	BL/APP	NULL	NULL
99309	79027	BL/APP	NULL	NULL
99310	79028	BL/APP	NULL	NULL
99311	79029	BL/APP	NULL	NULL
99312	79030	BL/APP	NULL	NULL
99313	79031	BL/APP	NULL	NULL
99314	79034	BL/APP	NULL	NULL
99315	79038	BL/APP	NULL	NULL
99316	79039	BL/APP	NULL	NULL
99317	79045	BL/APP	NULL	NULL
99318	79046	BL/APP	NULL	NULL
99319	79047	BL/APP	NULL	NULL
99320	79048	BL/APP	NULL	NULL
99321	79049	BL/APP	NULL	NULL
99322	79055	BL/APP	NULL	NULL
99323	79058	BL/APP	NULL	NULL
99324	79060	BL/APP	NULL	NULL
99325	79062	BL/APP	NULL	NULL
99326	79067	BL/APP	NULL	NULL
99327	79068	BL/APP	NULL	NULL
99328	79069	BL/APP	NULL	NULL
99329	79071	BL/APP	NULL	NULL
99330	79075	BL/APP	NULL	NULL
99331	79080	BL/APP	NULL	NULL
99332	79083	BL/APP	NULL	NULL
99333	79084	BL/APP	NULL	NULL
99334	79087	BL/APP	NULL	NULL
99335	79088	BL/APP	NULL	NULL
99336	79091	BL/APP	NULL	NULL
99337	79092	BL/APP	NULL	NULL
99338	79093	BL/APP	NULL	NULL
99339	79096	BL/APP	NULL	NULL
99340	79098	BL/APP	NULL	NULL
99341	79099	BL/APP	NULL	NULL
99342	79100	BL/APP	NULL	NULL
99343	79102	BL/APP	NULL	NULL
99344	79107	BL/APP	NULL	NULL
99345	79108	BL/APP	NULL	NULL
99346	79113	BL/APP	NULL	NULL
99347	79116	BL/APP	NULL	NULL
99348	79118	BL/APP	NULL	NULL
99349	79131	BL/APP	NULL	NULL
99350	79132	BL/APP	NULL	NULL
99351	79141	BL/APP	NULL	NULL
99352	79144	BL/APP	NULL	NULL
99353	79145	BL/APP	NULL	NULL
99354	79154	BL/APP	NULL	NULL
99355	79156	BL/APP	NULL	NULL
99356	79157	BL/APP	NULL	NULL
99357	79159	BL/APP	NULL	NULL
99358	79160	BL/APP	NULL	NULL
99359	79161	BL/APP	NULL	NULL
99360	45660	PM.B3	NULL	NULL
99361	45660	PM.B4	NULL	NULL
99362	45674	PM.JH	NULL	NULL
99363	45674	PM.B5	NULL	NULL
99364	79162	BL/APP	NULL	NULL
99365	79168	BL/APP	NULL	NULL
99366	79181	BL/APP	NULL	NULL
99367	79185	BL/APP	NULL	NULL
99368	79186	BL/APP	NULL	NULL
99369	79190	BL/APP	NULL	NULL
99370	79191	BL/APP	NULL	NULL
99371	79192	BL/APP	NULL	NULL
99372	79195	BL/APP	NULL	NULL
99373	79202	BL/APP	NULL	NULL
99374	79203	BL/APP	NULL	NULL
99375	79212	BL/APP	NULL	NULL
99376	79213	BL/APP	NULL	NULL
99377	79216	BL/APP	NULL	NULL
99378	79217	BL/APP	NULL	NULL
99379	79218	BL/APP	NULL	NULL
99380	79220	BL/APP	NULL	NULL
99381	79221	BL/APP	NULL	NULL
99382	79225	BL/APP	NULL	NULL
99383	79227	BL/APP	NULL	NULL
99384	79231	BL/APP	NULL	NULL
99385	79233	BL/APP	NULL	NULL
99386	79234	BL/APP	NULL	NULL
99387	79235	BL/APP	NULL	NULL
99388	79240	BL/APP	NULL	NULL
99389	79243	BL/APP	NULL	NULL
99390	79244	BL/APP	NULL	NULL
99391	79247	BL/APP	NULL	NULL
99392	79249	BL/APP	NULL	NULL
99393	79253	BL/APP	NULL	NULL
99394	79254	BL/APP	NULL	NULL
99395	79260	BL/APP	NULL	NULL
99396	79261	BL/APP	NULL	NULL
99397	79262	BL/APP	NULL	NULL
99398	79263	BL/APP	NULL	NULL
99399	79264	BL/APP	NULL	NULL
99400	79265	BL/APP	NULL	NULL
99401	79266	BL/APP	NULL	NULL
99402	79269	BL/APP	NULL	NULL
99403	79281	BL/APP	NULL	NULL
99404	79298	BL/APP	NULL	NULL
99405	79299	BL/APP	NULL	NULL
99406	79304	BL/APP	NULL	NULL
99407	79307	BL/APP	NULL	NULL
99408	79308	BL/APP	NULL	NULL
99409	49099	RAMSPROV	NULL	NULL
99410	79309	BL/APP	NULL	NULL
99411	79312	BL/APP	NULL	NULL
99412	79315	BL/APP	NULL	NULL
99413	79316	BL/APP	NULL	NULL
99414	79326	BL/APP	NULL	NULL
99415	79328	BL/APP	NULL	NULL
99416	79330	BL/APP	NULL	NULL
99417	79331	BL/APP	NULL	NULL
99418	79332	BL/APP	NULL	NULL
99419	79333	BL/APP	NULL	NULL
99420	79334	BL/APP	NULL	NULL
99421	79337	BL/APP	NULL	NULL
99422	79338	BL/APP	NULL	NULL
99423	79340	BL/APP	NULL	NULL
99424	79341	BL/APP	NULL	NULL
99425	79346	BL/APP	NULL	NULL
99426	79347	BL/APP	NULL	NULL
99427	79352	BL/APP	NULL	NULL
99428	79353	BL/APP	NULL	NULL
99429	79355	BL/APP	NULL	NULL
99430	79359	BL/APP	NULL	NULL
99431	79360	BL/APP	NULL	NULL
99432	79361	BL/APP	NULL	NULL
99433	79362	BL/APP	NULL	NULL
99434	79368	BL/APP	NULL	NULL
99435	79375	BL/APP	NULL	NULL
99436	79376	BL/APP	NULL	NULL
99437	79377	BL/APP	NULL	NULL
99438	79378	BL/APP	NULL	NULL
99439	47553	BAINES	NULL	NULL
99440	79560	BL/APP	NULL	NULL
99441	79388	BL/APP	NULL	NULL
99442	79393	BL/APP	NULL	NULL
99443	79399	BL/APP	NULL	NULL
99444	79403	BL/APP	NULL	NULL
99445	79405	BL/APP	NULL	NULL
99446	79407	BL/APP	NULL	NULL
99447	79408	BL/APP	NULL	NULL
99448	79416	BL/APP	NULL	NULL
99449	79418	BL/APP	NULL	NULL
99450	79421	BL/APP	NULL	NULL
99451	79422	BL/APP	NULL	NULL
99452	79425	BL/APP	NULL	NULL
99453	79429	BL/APP	NULL	NULL
99454	79430	BL/APP	NULL	NULL
99455	79435	BL/APP	NULL	NULL
99456	79438	BL/APP	NULL	NULL
99457	79441	BL/APP	NULL	NULL
99458	79445	BL/APP	NULL	NULL
99459	79447	BL/APP	NULL	NULL
99460	79458	BL/APP	NULL	NULL
99461	79461	BL/APP	NULL	NULL
99462	79467	BL/APP	NULL	NULL
99463	79469	BL/APP	NULL	NULL
99464	79470	BL/APP	NULL	NULL
99465	79473	BL/APP	NULL	NULL
99466	79474	BL/APP	NULL	NULL
99467	79475	BL/APP	NULL	NULL
99468	79479	BL/APP	NULL	NULL
99469	79481	BL/APP	NULL	NULL
99470	79482	BL/APP	NULL	NULL
99471	79486	BL/APP	NULL	NULL
99472	79487	BL/APP	NULL	NULL
99473	79491	BL/APP	NULL	NULL
99474	79492	BL/APP	NULL	NULL
99475	79505	BL/APP	NULL	NULL
99476	79508	BL/APP	NULL	NULL
99477	79509	BL/APP	NULL	NULL
99478	79510	BL/APP	NULL	NULL
99479	79511	BL/APP	NULL	NULL
99480	79512	BL/APP	NULL	NULL
99481	79514	BL/APP	NULL	NULL
99482	79515	BL/APP	NULL	NULL
99483	79519	BL/APP	NULL	NULL
99484	79524	BL/APP	NULL	NULL
99485	79525	BL/APP	NULL	NULL
99486	79527	BL/APP	NULL	NULL
99487	79528	BL/APP	NULL	NULL
99488	79530	BL/APP	NULL	NULL
99489	79532	BL/APP	NULL	NULL
99490	79540	BL/APP	NULL	NULL
99491	79541	BL/APP	NULL	NULL
99492	79549	BL/APP	NULL	NULL
99493	79550	BL/APP	NULL	NULL
99494	79557	BL/APP	NULL	NULL
99495	79558	BL/APP	NULL	NULL
99496	79561	BL/APP	NULL	NULL
99497	79562	BL/APP	NULL	NULL
99498	79565	BL/APP	NULL	NULL
99499	79566	BL/APP	NULL	NULL
99500	79571	BL/APP	NULL	NULL
99501	79579	BL/APP	NULL	NULL
99502	79589	BL/APP	NULL	NULL
99503	79591	BL/APP	NULL	NULL
99504	79592	BL/APP	NULL	NULL
99505	79593	BL/APP	NULL	NULL
99506	79594	BL/APP	NULL	NULL
99507	79595	BL/APP	NULL	NULL
99508	79597	BL/APP	NULL	NULL
99509	79600	BL/APP	NULL	NULL
99510	79601	BL/APP	NULL	NULL
99511	79604	BL/APP	NULL	NULL
99512	79606	BL/APP	NULL	NULL
99513	79607	BL/APP	NULL	NULL
99514	79608	BL/APP	NULL	NULL
99515	79610	BL/APP	NULL	NULL
99516	79612	BL/APP	NULL	NULL
99517	79613	BL/APP	NULL	NULL
99518	79616	BL/APP	NULL	NULL
99519	79628	BL/APP	NULL	NULL
99520	79638	BL/APP	NULL	NULL
99521	79645	BL/APP	NULL	NULL
99522	79646	BL/APP	NULL	NULL
99523	79647	BL/APP	NULL	NULL
99524	79648	BL/APP	NULL	NULL
99525	79649	BL/APP	NULL	NULL
99526	79651	BL/APP	NULL	NULL
99527	79652	BL/APP	NULL	NULL
99528	79653	BL/APP	NULL	NULL
99529	79656	BL/APP	NULL	NULL
99530	79661	BL/APP	NULL	NULL
99531	79662	BL/APP	NULL	NULL
99532	79667	BL/APP	NULL	NULL
99533	79668	BL/APP	NULL	NULL
99534	79669	BL/APP	NULL	NULL
99535	79670	BL/APP	NULL	NULL
99536	79671	BL/APP	NULL	NULL
99537	79673	BL/APP	NULL	NULL
99538	79677	BL/APP	NULL	NULL
99539	79682	BL/APP	NULL	NULL
99540	79686	BL/APP	NULL	NULL
99541	79687	BL/APP	NULL	NULL
99542	79691	BL/APP	NULL	NULL
99543	79695	BL/APP	NULL	NULL
99544	79696	BL/APP	NULL	NULL
99545	79697	BL/APP	NULL	NULL
99546	79703	BL/APP	NULL	NULL
99547	79710	BL/APP	NULL	NULL
99548	79712	BL/APP	NULL	NULL
99549	79716	BL/APP	NULL	NULL
99550	79717	BL/APP	NULL	NULL
99551	79723	BL/APP	NULL	NULL
99552	79724	BL/APP	NULL	NULL
99553	79726	BL/APP	NULL	NULL
99554	79730	BL/APP	NULL	NULL
99555	79732	BL/APP	NULL	NULL
99556	79734	BL/APP	NULL	NULL
99557	79736	BL/APP	NULL	NULL
99558	79738	BL/APP	NULL	NULL
99559	79739	BL/APP	NULL	NULL
99560	79748	BL/APP	NULL	NULL
99561	79749	BL/APP	NULL	NULL
99562	79752	BL/APP	NULL	NULL
99563	79753	BL/APP	NULL	NULL
99564	79754	BL/APP	NULL	NULL
99565	79755	BL/APP	NULL	NULL
99566	79757	BL/APP	NULL	NULL
99567	79760	BL/APP	NULL	NULL
99568	79761	BL/APP	NULL	NULL
99569	79764	BL/APP	NULL	NULL
99570	79765	BL/APP	NULL	NULL
99571	79766	BL/APP	NULL	NULL
99572	79767	BL/APP	NULL	NULL
99573	79769	BL/APP	NULL	NULL
99574	79771	BL/APP	NULL	NULL
99575	79776	BL/APP	NULL	NULL
99576	79783	BL/APP	NULL	NULL
99577	79784	BL/APP	NULL	NULL
99578	79786	BL/APP	NULL	NULL
99579	79787	BL/APP	NULL	NULL
99580	79788	BL/APP	NULL	NULL
99581	79789	BL/APP	NULL	NULL
99582	79794	BL/APP	NULL	NULL
99583	79795	BL/APP	NULL	NULL
99584	79800	BL/APP	NULL	NULL
99585	79802	BL/APP	NULL	NULL
99586	79805	BL/APP	NULL	NULL
99587	79810	BL/APP	NULL	NULL
99588	79812	BL/APP	NULL	NULL
99589	79814	BL/APP	NULL	NULL
99590	79815	BL/APP	NULL	NULL
